property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable
105060,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.29,2,1375.2,20,Oberoi Realty,0.9,Tier1,1,PREG41884,3,"Visitor Parking, Children's Play Area, Gymnasium",2500.0,2813.0,3869183.0,3141.0,4319486.0,0.04,154767.0,30000.0,15902.0,15445.0,4.93,1,0,1
105061,Ranchi,Harmu,834002,Tier3,affordable,Penthouse,2.76,3,2614.4,13,Regional Builders Ltd,0.5,Tier3,1,PREG94704,4,"Indoor Games Room, Lift, Visitor Parking, CCTV",3201.0,5175.0,13529974.0,5791.0,15139790.0,0.04,541199.0,30000.0,45609.0,48821.0,4.05,1,0,1
105062,Ranchi,Harmu,834002,Tier3,affordable,Penthouse,2.6,3,3122.9,10,Prestige Group,0.92,Tier1,1,PREG66281,7,"Landscaped Garden, Indoor Games Room, Clubhouse, Swimming Pool, Children's Play Area, Visitor Parking, Lift",2951.0,5933.0,18527506.0,6155.0,19222067.0,0.04,741100.0,30000.0,39601.0,40286.0,2.56,1,1,1
105063,Ranchi,Harmu,834002,Tier3,affordable,Plot/Land,2.59,0,2827.1,0,Individual/Land Owner,0.6,Tier3,0,,0,,2817.0,2073.0,5860166.0,2209.0,6245194.0,0.04,234407.0,30000.0,0.0,0.0,0.0,0,0,0
105064,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.49,5,3752.3,21,Local Developer Co,0.55,Tier3,1,PREG89625,7,"Clubhouse, Indoor Games Room, Jogging Track, Landscaped Garden, Power Backup, Swimming Pool, Gymnasium",3018.0,4751.0,17826119.0,4806.0,18033386.0,0.04,713045.0,30000.0,62865.0,65907.0,4.23,1,1,1
105065,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.24,2,1306.3,1,Brigade Group,0.88,Tier1,1,PREG43171,9,"CCTV, Gymnasium, Visitor Parking, Power Backup, Lift, Jogging Track, Clubhouse, Children's Play Area, 24/7 Security",3476.0,4756.0,6212822.0,4797.0,6265982.0,0.04,248513.0,30000.0,13869.0,15125.0,2.68,0,1,1
105066,Ranchi,Harmu,834002,Tier3,affordable,Independent House,2.53,3,2165.0,21,Runwal Group,0.78,Tier2,1,PREG10663,1,Lift,2817.0,3450.0,7468741.0,3445.0,7457523.0,0.04,298750.0,30000.0,12174.0,12738.0,1.96,1,0,1
105067,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.44,2,1469.5,4,Oberoi Realty,0.9,Tier1,1,PREG59987,9,"Jogging Track, Gymnasium, Children's Play Area, Power Backup, Visitor Parking, CCTV, Swimming Pool, Clubhouse, Landscaped Garden",2738.0,3660.0,5378603.0,3554.0,5221853.0,0.04,215144.0,30000.0,12641.0,12406.0,2.82,1,1,1
105068,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.66,2,1192.7,11,Local Developer Co,0.55,Tier3,1,PREG72024,4,"Power Backup, Swimming Pool, Children's Play Area, Gymnasium",2953.0,3615.0,4311491.0,4033.0,4810397.0,0.04,172460.0,30000.0,13662.0,13521.0,3.8,1,0,1
105069,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.47,2,1424.0,17,Local Developer Co,0.55,Tier3,1,PREG80305,11,"24/7 Security, Lift, Jogging Track, Children's Play Area, Gymnasium, Power Backup, Swimming Pool, Clubhouse, Visitor Parking, Landscaped Garden, CCTV",2492.0,3319.0,4725717.0,3557.0,5065420.0,0.04,189029.0,30000.0,15301.0,16093.0,3.89,0,1,1
105070,Ranchi,Harmu,834002,Tier3,affordable,Studio/1RK,2.5,1,439.8,18,Runwal Group,0.78,Tier2,1,PREG29955,7,"CCTV, Visitor Parking, Lift, Gymnasium, Swimming Pool, Clubhouse, Indoor Games Room",2408.0,3235.0,1422915.0,3597.0,1581823.0,0.04,56917.0,14229.0,3247.0,3300.0,2.74,0,1,1
105071,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.45,3,711.0,15,Kolte-Patil,0.82,Tier2,1,PREG95350,3,"CCTV, Gymnasium, Landscaped Garden",3137.0,3540.0,2516623.0,3601.0,2560244.0,0.04,100665.0,25166.0,6251.0,6093.0,2.98,1,0,1
105072,Ranchi,Harmu,834002,Tier3,affordable,Row House,2.25,3,1355.2,12,Regional Builders Ltd,0.5,Tier3,0,,1,Power Backup,2959.0,3817.0,5172757.0,3808.0,5160439.0,0.04,206910.0,30000.0,20840.0,22060.0,4.83,1,0,1
105073,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.68,3,684.8,18,Prestige Group,0.92,Tier1,1,PREG22594,5,"Jogging Track, Gymnasium, Landscaped Garden, Power Backup, CCTV",3007.0,3905.0,2673695.0,3987.0,2729848.0,0.04,106948.0,26737.0,7999.0,7988.0,3.59,1,0,1
105074,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.52,2,878.2,8,Runwal Group,0.78,Tier2,1,PREG22716,10,"Indoor Games Room, Landscaped Garden, Lift, Visitor Parking, Jogging Track, Swimming Pool, Children's Play Area, Power Backup, Gymnasium, Clubhouse",3045.0,3959.0,3476847.0,4426.0,3886938.0,0.04,139074.0,30000.0,6039.0,6152.0,2.08,1,1,1
105075,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.32,1,868.9,6,Oberoi Realty,0.9,Tier1,1,PREG92743,9,"Indoor Games Room, Gymnasium, Visitor Parking, Swimming Pool, Jogging Track, Clubhouse, Lift, Landscaped Garden, Children's Play Area",3225.0,4715.0,4097140.0,5272.0,4580474.0,0.04,163886.0,30000.0,15354.0,15219.0,4.5,1,1,1
105076,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.65,1,902.5,4,DLF Ltd,0.92,Tier1,1,PREG83336,10,"Children's Play Area, Lift, Jogging Track, Visitor Parking, Clubhouse, CCTV, Landscaped Garden, Indoor Games Room, Gymnasium, 24/7 Security",3158.0,5092.0,4594894.0,5080.0,4584618.0,0.04,183796.0,30000.0,11846.0,11422.0,3.09,1,1,1
105077,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.52,2,706.1,13,Prestige Group,0.92,Tier1,1,PREG27276,9,"Landscaped Garden, Gymnasium, Lift, Jogging Track, Clubhouse, Power Backup, Visitor Parking, 24/7 Security, Children's Play Area",2622.0,3592.0,2536523.0,3784.0,2672309.0,0.04,101461.0,25365.0,5306.0,5549.0,2.51,1,1,1
105078,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.66,3,4424.1,6,Sobha Ltd,0.91,Tier1,1,PREG77511,6,"Children's Play Area, Power Backup, Gymnasium, CCTV, Clubhouse, Landscaped Garden",2536.0,4490.0,19862507.0,4442.0,19653669.0,0.04,794500.0,30000.0,54810.0,54659.0,3.31,0,1,1
105079,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.58,1,1313.8,13,Lodha Group,0.95,Tier1,1,PREG65099,8,"Gymnasium, Jogging Track, Lift, Clubhouse, Power Backup, Swimming Pool, 24/7 Security, Landscaped Garden",3466.0,4458.0,5856257.0,4711.0,6188741.0,0.04,234250.0,30000.0,13310.0,13309.0,2.73,0,1,1
105080,Ranchi,Harmu,834002,Tier3,affordable,Penthouse,2.63,4,3218.8,17,Sobha Ltd,0.91,Tier1,1,PREG28676,6,"Visitor Parking, Indoor Games Room, Jogging Track, Clubhouse, Landscaped Garden, CCTV",2425.0,4994.0,16074439.0,4881.0,15711946.0,0.04,642978.0,30000.0,39364.0,40783.0,2.94,0,1,1
105081,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.49,1,760.1,0,DLF Ltd,0.92,Tier1,1,PREG50631,7,"Visitor Parking, Jogging Track, Indoor Games Room, Swimming Pool, Children's Play Area, Clubhouse, Landscaped Garden",2648.0,3583.0,2723179.0,3478.0,2643707.0,0.04,108927.0,27232.0,7122.0,7063.0,3.14,0,1,1
105082,Ranchi,Harmu,834002,Tier3,affordable,Studio/1RK,2.59,1,325.4,0,DLF Ltd,0.92,Tier1,1,PREG67416,6,"Children's Play Area, Lift, Gymnasium, 24/7 Security, Clubhouse, Power Backup",2788.0,4488.0,1460557.0,4621.0,1503649.0,0.04,58422.0,14606.0,2728.0,2776.0,2.24,1,1,1
105083,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.4,3,1424.3,4,Sobha Ltd,0.91,Tier1,1,PREG48010,7,"Gymnasium, 24/7 Security, Indoor Games Room, CCTV, Lift, Clubhouse, Visitor Parking",3438.0,4777.0,6804533.0,4647.0,6618457.0,0.04,272181.0,30000.0,18168.0,18803.0,3.2,1,1,1
105084,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.73,3,566.2,24,Puravankara,0.8,Tier2,1,PREG31282,6,"Children's Play Area, Lift, Visitor Parking, Jogging Track, Power Backup, Indoor Games Room",2881.0,3527.0,1997148.0,3544.0,2006681.0,0.04,79886.0,19971.0,3906.0,3957.0,2.35,0,1,1
105085,Ranchi,Harmu,834002,Tier3,affordable,Row House,2.35,3,1728.3,1,Regional Builders Ltd,0.5,Tier3,1,PREG47221,0,,3436.0,4678.0,8084611.0,4692.0,8108715.0,0.04,323384.0,30000.0,21945.0,22475.0,3.26,1,0,1
105086,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.66,4,2378.6,4,Oberoi Realty,0.9,Tier1,1,PREG94375,12,"CCTV, Swimming Pool, Lift, Landscaped Garden, Indoor Games Room, Clubhouse, Power Backup, 24/7 Security, Jogging Track, Visitor Parking, Children's Play Area, Gymnasium",3424.0,7919.0,18836310.0,8370.0,19909232.0,0.04,753452.0,30000.0,39367.0,41184.0,2.51,1,1,1
105087,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.53,3,736.8,5,Prestige Group,0.92,Tier1,1,PREG30004,7,"Jogging Track, Landscaped Garden, Power Backup, Swimming Pool, Lift, Indoor Games Room, Visitor Parking",2402.0,3600.0,2652475.0,4021.0,2963001.0,0.04,106099.0,26525.0,5234.0,5656.0,2.37,0,1,1
105088,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.55,3,1143.1,10,Godrej Properties,0.93,Tier1,1,PREG19122,8,"Visitor Parking, Power Backup, Indoor Games Room, 24/7 Security, Swimming Pool, Jogging Track, CCTV, Children's Play Area",3250.0,5258.0,6010584.0,5398.0,6169827.0,0.04,240423.0,30000.0,21631.0,21543.0,4.32,1,1,1
105089,Ranchi,Harmu,834002,Tier3,affordable,Studio/1RK,2.41,1,253.9,3,DLF Ltd,0.92,Tier1,1,PREG15944,11,"Power Backup, Landscaped Garden, Swimming Pool, Lift, Gymnasium, Visitor Parking, Jogging Track, Children's Play Area, CCTV, 24/7 Security, Indoor Games Room",2939.0,4871.0,1236972.0,5114.0,1298723.0,0.04,49479.0,12370.0,2705.0,2598.0,2.62,0,1,1
105090,Ranchi,Harmu,834002,Tier3,affordable,Plot/Land,2.49,0,2758.7,0,Individual/Land Owner,0.6,Tier3,0,,0,,3159.0,2192.0,6047145.0,2337.0,6446144.0,0.04,241886.0,30000.0,0.0,0.0,0.0,1,0,0
105091,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.61,2,896.9,22,Regional Builders Ltd,0.5,Tier3,1,PREG58561,7,"Jogging Track, CCTV, Swimming Pool, Power Backup, Landscaped Garden, Visitor Parking, Clubhouse",2905.0,3346.0,3000753.0,3508.0,3145914.0,0.04,120030.0,30000.0,9675.0,9955.0,3.87,0,1,1
105092,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.3,2,916.7,21,Lodha Group,0.95,Tier1,1,PREG17457,9,"Power Backup, Lift, Clubhouse, Jogging Track, Children's Play Area, CCTV, Gymnasium, Visitor Parking, 24/7 Security",2534.0,3373.0,3091653.0,3358.0,3077862.0,0.04,123666.0,30000.0,9540.0,9340.0,3.7,0,1,1
105093,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.67,3,1270.3,23,DLF Ltd,0.92,Tier1,1,PREG67110,3,"Landscaped Garden, 24/7 Security, Children's Play Area",3291.0,3964.0,5035724.0,4427.0,5623029.0,0.04,201429.0,30000.0,5633.0,5607.0,1.34,1,0,1
105094,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.43,2,1049.3,3,Sobha Ltd,0.91,Tier1,1,PREG99662,7,"24/7 Security, CCTV, Clubhouse, Children's Play Area, Visitor Parking, Swimming Pool, Landscaped Garden",2998.0,4015.0,4212633.0,4168.0,4373331.0,0.04,168505.0,30000.0,11406.0,11449.0,3.25,1,1,1
105095,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.21,2,774.7,1,Sobha Ltd,0.91,Tier1,1,PREG36433,3,"Clubhouse, Children's Play Area, Indoor Games Room",3401.0,4418.0,3422423.0,4587.0,3553393.0,0.04,136897.0,30000.0,11003.0,10581.0,3.86,1,0,1
105096,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.67,3,1072.3,17,Regional Builders Ltd,0.5,Tier3,1,PREG77989,12,"Jogging Track, Clubhouse, Power Backup, CCTV, Lift, 24/7 Security, Gymnasium, Swimming Pool, Landscaped Garden, Visitor Parking, Children's Play Area, Indoor Games Room",2691.0,3750.0,4021305.0,3676.0,3941957.0,0.04,160852.0,30000.0,8779.0,9423.0,2.62,0,1,1
105097,Ranchi,Harmu,834002,Tier3,affordable,Studio/1RK,2.39,1,378.3,21,Kolte-Patil,0.82,Tier2,1,PREG62004,11,"24/7 Security, Lift, Jogging Track, Power Backup, Swimming Pool, CCTV, Visitor Parking, Landscaped Garden, Gymnasium, Indoor Games Room, Children's Play Area",3003.0,4024.0,1522598.0,4462.0,1688043.0,0.04,60904.0,15226.0,1697.0,1660.0,1.34,0,1,1
105098,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.51,1,702.3,10,Lodha Group,0.95,Tier1,1,PREG99510,9,"Swimming Pool, Lift, Indoor Games Room, Clubhouse, Landscaped Garden, 24/7 Security, Jogging Track, Visitor Parking, Children's Play Area",2588.0,3661.0,2571348.0,3972.0,2789288.0,0.04,102854.0,25713.0,7239.0,7269.0,3.38,0,1,1
105099,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.68,1,672.1,23,Regional Builders Ltd,0.5,Tier3,1,PREG57802,10,"Visitor Parking, Lift, Children's Play Area, Landscaped Garden, Jogging Track, Swimming Pool, Clubhouse, CCTV, Gymnasium, Power Backup",2663.0,3186.0,2141420.0,3353.0,2253874.0,0.04,85657.0,21414.0,5057.0,5448.0,2.83,0,1,1
105100,Ranchi,Harmu,834002,Tier3,affordable,Studio/1RK,2.39,1,446.7,19,Lodha Group,0.95,Tier1,1,PREG35871,6,"Children's Play Area, 24/7 Security, Swimming Pool, Jogging Track, Power Backup, Landscaped Garden",2798.0,3828.0,1710284.0,4059.0,1813421.0,0.04,68411.0,17103.0,6487.0,6673.0,4.55,0,1,1
105101,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.58,2,1415.0,14,Lodha Group,0.95,Tier1,1,PREG25768,8,"Swimming Pool, 24/7 Security, Lift, Power Backup, Clubhouse, CCTV, Visitor Parking, Jogging Track",2802.0,3964.0,5609222.0,4383.0,6201371.0,0.04,224369.0,30000.0,12341.0,12833.0,2.64,1,1,1
105102,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.58,3,946.2,8,Regional Builders Ltd,0.5,Tier3,1,PREG45161,11,"Landscaped Garden, Jogging Track, Indoor Games Room, Gymnasium, Power Backup, Children's Play Area, Lift, Swimming Pool, Clubhouse, CCTV, Visitor Parking",2582.0,3317.0,3138640.0,3286.0,3108962.0,0.04,125546.0,30000.0,11017.0,10819.0,4.21,0,1,1
105103,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.51,3,695.4,18,Regional Builders Ltd,0.5,Tier3,1,PREG68513,10,"Swimming Pool, Clubhouse, Children's Play Area, Gymnasium, Indoor Games Room, Lift, Power Backup, Landscaped Garden, Jogging Track, Visitor Parking",2844.0,3627.0,2522158.0,3610.0,2510554.0,0.04,100886.0,25222.0,8805.0,8763.0,4.19,1,1,1
105104,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.38,4,3556.7,10,Local Developer Co,0.55,Tier3,1,PREG30360,3,"24/7 Security, Children's Play Area, Jogging Track",2594.0,4109.0,14615156.0,4393.0,15624003.0,0.04,584606.0,30000.0,46275.0,44700.0,3.8,1,0,1
105105,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.52,3,1492.6,24,Lodha Group,0.95,Tier1,1,PREG29481,7,"Gymnasium, Jogging Track, CCTV, 24/7 Security, Children's Play Area, Clubhouse, Swimming Pool",2560.0,3272.0,4883099.0,3289.0,4909125.0,0.04,195324.0,30000.0,10279.0,10348.0,2.53,0,1,1
105106,Ranchi,Harmu,834002,Tier3,affordable,Studio/1RK,2.45,1,329.7,13,Regional Builders Ltd,0.5,Tier3,0,,5,"Power Backup, Clubhouse, Gymnasium, Swimming Pool, Visitor Parking",2835.0,3232.0,1065571.0,3218.0,1060727.0,0.04,42623.0,10656.0,2965.0,2938.0,3.34,1,0,1
105107,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.5,2,1084.7,5,Kolte-Patil,0.82,Tier2,1,PREG34292,10,"Visitor Parking, Jogging Track, Power Backup, Clubhouse, Indoor Games Room, Lift, Gymnasium, 24/7 Security, Swimming Pool, CCTV",3420.0,5016.0,5441250.0,4951.0,5370672.0,0.04,217650.0,30000.0,16624.0,16670.0,3.67,1,1,1
105108,Ranchi,Harmu,834002,Tier3,affordable,Studio/1RK,2.34,1,318.1,8,Runwal Group,0.78,Tier2,1,PREG20503,3,"Gymnasium, Landscaped Garden, Jogging Track",2469.0,3504.0,1114660.0,3493.0,1111104.0,0.04,44586.0,11147.0,3264.0,3521.0,3.51,0,0,1
105109,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.48,2,1074.8,7,Oberoi Realty,0.9,Tier1,1,PREG40778,6,"Swimming Pool, Gymnasium, Power Backup, Visitor Parking, CCTV, 24/7 Security",3231.0,4001.0,4300743.0,3896.0,4188071.0,0.04,172030.0,30000.0,9761.0,9960.0,2.72,1,1,1
105110,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.7,3,982.3,7,Local Developer Co,0.55,Tier3,1,PREG66383,4,"Children's Play Area, Jogging Track, Landscaped Garden, 24/7 Security",2707.0,3686.0,3620518.0,3791.0,3723608.0,0.04,144821.0,30000.0,12525.0,12473.0,4.15,1,0,1
105111,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.9,4,3399.4,10,Puravankara,0.8,Tier2,1,PREG67644,12,"Jogging Track, Clubhouse, Power Backup, Landscaped Garden, Indoor Games Room, Swimming Pool, Visitor Parking, Children's Play Area, CCTV, Gymnasium, Lift, 24/7 Security",3084.0,5759.0,19577066.0,6358.0,21612117.0,0.04,783083.0,30000.0,33757.0,35911.0,2.07,1,1,1
105112,Ranchi,Harmu,834002,Tier3,affordable,Penthouse,2.54,3,1839.2,15,Oberoi Realty,0.9,Tier1,1,PREG39088,5,"Visitor Parking, Clubhouse, Landscaped Garden, Children's Play Area, Indoor Games Room",3213.0,6389.0,11750718.0,6987.0,12850299.0,0.04,470029.0,30000.0,27105.0,28199.0,2.77,1,0,1
105113,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.79,3,3948.1,3,Godrej Properties,0.93,Tier1,1,PREG96854,11,"Children's Play Area, Lift, Clubhouse, CCTV, Power Backup, Visitor Parking, Indoor Games Room, Swimming Pool, Gymnasium, 24/7 Security, Jogging Track",2759.0,5810.0,22938047.0,6426.0,25371681.0,0.04,917522.0,30000.0,71733.0,71674.0,3.75,1,1,1
105114,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.73,2,1001.7,0,Prestige Group,0.92,Tier1,1,PREG38998,12,"Lift, Landscaped Garden, Visitor Parking, Gymnasium, Children's Play Area, 24/7 Security, Power Backup, Clubhouse, CCTV, Indoor Games Room, Jogging Track, Swimming Pool",2968.0,4429.0,4436545.0,4383.0,4390946.0,0.04,177462.0,30000.0,9370.0,9463.0,2.53,1,1,1
105115,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.5,3,1428.1,0,Regional Builders Ltd,0.5,Tier3,1,PREG85691,12,"Landscaped Garden, Visitor Parking, Indoor Games Room, Swimming Pool, Gymnasium, 24/7 Security, Power Backup, Jogging Track, Children's Play Area, Clubhouse, CCTV, Lift",3015.0,3941.0,5628083.0,4412.0,6300852.0,0.04,225123.0,30000.0,17971.0,18793.0,3.83,0,1,1
105116,Ranchi,Harmu,834002,Tier3,affordable,Plot/Land,2.62,0,1177.9,0,Individual/Land Owner,0.6,Tier3,0,,0,,3003.0,2260.0,2661547.0,2444.0,2878535.0,0.04,106462.0,26615.0,0.0,0.0,0.0,1,0,0
105117,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.4,3,1428.5,23,Puravankara,0.8,Tier2,1,PREG92066,7,"Lift, Landscaped Garden, CCTV, Power Backup, 24/7 Security, Swimming Pool, Indoor Games Room",2868.0,3217.0,4595033.0,3371.0,4815668.0,0.04,183801.0,30000.0,5281.0,5458.0,1.38,1,1,1
105118,Ranchi,Harmu,834002,Tier3,affordable,Apartment,2.51,1,939.5,5,DLF Ltd,0.92,Tier1,1,PREG56631,6,"Gymnasium, Clubhouse, Landscaped Garden, Swimming Pool, Power Backup, Lift",2593.0,3449.0,3240362.0,3596.0,3378572.0,0.04,129614.0,30000.0,3211.0,3388.0,1.19,0,1,1
105119,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.95,3,4170.2,16,Kolte-Patil,0.82,Tier2,1,PREG72790,5,"Children's Play Area, CCTV, Indoor Games Room, Power Backup, Visitor Parking",2561.0,4084.0,17029965.0,4337.0,18085125.0,0.04,681199.0,30000.0,34168.0,35691.0,2.41,1,0,1
105120,Ranchi,Harmu,834002,Tier3,affordable,Villa,2.48,4,3318.0,16,Brigade Group,0.88,Tier1,1,PREG73194,5,"Power Backup, CCTV, Visitor Parking, Landscaped Garden, Indoor Games Room",2619.0,4134.0,13715186.0,4036.0,13392975.0,0.04,548607.0,30000.0,50713.0,50353.0,4.44,1,0,1
105121,Ranchi,Kanke Road,834006,Tier3,affordable,Independent House,2.99,2,2679.9,16,Lodha Group,0.95,Tier1,1,PREG81778,2,"24/7 Security, CCTV",2529.0,3538.0,9480621.0,3826.0,10252638.0,0.04,379225.0,30000.0,19780.0,21240.0,2.5,0,0,1
105122,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,2.9,1,999.3,20,Brigade Group,0.88,Tier1,1,PREG98488,6,"Children's Play Area, Jogging Track, Clubhouse, Gymnasium, CCTV, Power Backup",2977.0,3764.0,3761841.0,3696.0,3693002.0,0.04,150474.0,30000.0,9062.0,9362.0,2.89,1,1,1
105123,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,2.92,3,782.0,19,Kolte-Patil,0.82,Tier2,1,PREG96926,5,"Landscaped Garden, Jogging Track, CCTV, Lift, Clubhouse",2907.0,3254.0,2544708.0,3319.0,2595288.0,0.04,101788.0,25447.0,6025.0,6285.0,2.84,1,0,1
105124,Ranchi,Kanke Road,834006,Tier3,affordable,Studio/1RK,3.25,1,252.6,18,Regional Builders Ltd,0.5,Tier3,0,,4,"Visitor Parking, Landscaped Garden, Power Backup, 24/7 Security",2722.0,3404.0,859873.0,3373.0,852134.0,0.04,34395.0,8599.0,2859.0,3004.0,3.99,0,0,1
105125,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,2.97,3,707.4,9,Runwal Group,0.78,Tier2,1,PREG36527,9,"24/7 Security, Gymnasium, Lift, Landscaped Garden, CCTV, Swimming Pool, Power Backup, Visitor Parking, Children's Play Area",2627.0,3436.0,2430500.0,3372.0,2385052.0,0.04,97220.0,24305.0,2566.0,2512.0,1.27,1,1,1
105126,Ranchi,Kanke Road,834006,Tier3,affordable,Studio/1RK,3.14,1,397.1,19,DLF Ltd,0.92,Tier1,1,PREG58584,6,"Clubhouse, Lift, Gymnasium, Swimming Pool, Power Backup, Jogging Track",2654.0,3706.0,1471608.0,3682.0,1462088.0,0.04,58864.0,14716.0,4164.0,4072.0,3.4,0,1,1
105127,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,3.17,1,925.0,15,Kolte-Patil,0.82,Tier2,1,PREG32952,10,"Landscaped Garden, Visitor Parking, Lift, Gymnasium, CCTV, Clubhouse, Jogging Track, Power Backup, Swimming Pool, Children's Play Area",2683.0,3977.0,3678733.0,4074.0,3768876.0,0.04,147149.0,30000.0,4198.0,4103.0,1.37,0,1,1
105128,Ranchi,Kanke Road,834006,Tier3,affordable,Studio/1RK,2.8,1,344.2,9,Kolte-Patil,0.82,Tier2,1,PREG85708,4,"Jogging Track, Indoor Games Room, Gymnasium, CCTV",3147.0,4156.0,1430641.0,4051.0,1394483.0,0.04,57226.0,14306.0,4982.0,5246.0,4.18,0,0,1
105129,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,2.97,1,1055.5,10,Sobha Ltd,0.91,Tier1,1,PREG50932,8,"Lift, Children's Play Area, Visitor Parking, 24/7 Security, Jogging Track, Indoor Games Room, CCTV, Clubhouse",2974.0,4275.0,4512780.0,4640.0,4897248.0,0.04,180511.0,30000.0,18332.0,19203.0,4.87,0,1,1
105130,Ranchi,Kanke Road,834006,Tier3,affordable,Penthouse,3.12,3,2703.6,11,Kolte-Patil,0.82,Tier2,1,PREG63724,10,"Visitor Parking, Children's Play Area, Lift, Clubhouse, Gymnasium, Landscaped Garden, Swimming Pool, Jogging Track, Indoor Games Room, 24/7 Security",2465.0,5439.0,14704908.0,6080.0,16439329.0,0.04,588196.0,30000.0,28897.0,29361.0,2.36,0,1,1
105131,Ranchi,Kanke Road,834006,Tier3,affordable,Studio/1RK,2.92,1,392.3,18,Lodha Group,0.95,Tier1,1,PREG93697,10,"Children's Play Area, CCTV, Gymnasium, Landscaped Garden, Indoor Games Room, Lift, Jogging Track, Swimming Pool, Visitor Parking, 24/7 Security",2322.0,3541.0,1389336.0,3738.0,1466408.0,0.04,55573.0,13893.0,1527.0,1489.0,1.32,1,1,1
105132,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,3.18,2,707.1,20,Godrej Properties,0.93,Tier1,1,PREG63744,9,"Clubhouse, Lift, Indoor Games Room, Swimming Pool, 24/7 Security, Landscaped Garden, Jogging Track, Gymnasium, CCTV",2485.0,3190.0,2255432.0,3114.0,2201731.0,0.04,90217.0,22554.0,6364.0,6837.0,3.39,1,1,1
105133,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,3.28,2,956.9,0,Oberoi Realty,0.9,Tier1,1,PREG54000,7,"Swimming Pool, Lift, Visitor Parking, Clubhouse, Jogging Track, Children's Play Area, Landscaped Garden",2294.0,3573.0,3419154.0,3949.0,3778606.0,0.04,136766.0,30000.0,8043.0,8342.0,2.82,0,1,1
105134,Ranchi,Kanke Road,834006,Tier3,affordable,Apartment,3.11,3,910.7,13,Regional Builders Ltd,0.5,Tier3,0,,7,"Children's Play Area, Indoor Games Room, CCTV, Jogging Track, Swimming Pool, Lift, 24/7 Security",2585.0,3249.0,2958870.0,3594.0,3273170.0,0.04,118355.0,29589.0,5963.0,6188.0,2.42,0,1,1
